MatchID,Season,SeasonID,Week,WeekID,TimeSlot,HomeTeamID,HomeTeam,HomeTeamCoach,HomeTeamRank,Arena,City,State,AwayTeamID,AwayTeam,AwayTeamCoach,AwayTeamRank,IsNeutralSite,IsInvitational,IsConference,IsConferenceTournament,IsCBI,IsNIT,IsTournament,IsNationalChampionship,GameTitle,NextGameID,HomeOrAway
378,2026,6,6,2606,B,265,MONM,AI,,OceanFirst Bank Center,West Long Branch,NJ,32,FSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
379,2026,6,6,2606,B,87,RICE,AI,,Tudor Fieldhouse,Houston,Texas,214,DU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
380,2026,6,6,2606,B,308,COPP,AI,,Physical Education Complex,Baltimore,MD,56,MEMP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
381,2026,6,6,2606,B,319,LR,AI,,Jack Stephens Center,Little Rock,AR,53,LSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
382,2026,6,6,2606,B,180,JMU,AI,,Atlantic Union Bank Center,Harrisonburg,VA,117,UTSA,Dakotagreer,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
383,2026,6,6,2606,B,268,TOW,AI,,SECU Arena,Towson,MD,235,COLG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
384,2026,6,6,2606,B,48,LU,AI,,Liberty Arena,Lynchburg,Virginia,7,ARK,bbigguns92,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
385,2026,6,6,2606,B,220,SDAK,AI,,Sanford Coyote Sports Center,Vermillion,SD,148,KNSW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
386,2026,6,6,2606,B,130,WYOM,AI,,Arena-Auditorium,Laramie,Wyoming,240,EWU,David VanHousen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
387,2026,6,6,2606,B,317,USI,AI,,Screaming Eagles Arena,Evansville,IN,17,BYU,Bellwood,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
388,2026,6,6,2606,B,104,TTU,AI,,United Supermarkets Arena,Lubbock,Texas,320,EIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
389,2026,6,6,2606,B,72,UNT,AI,,UNT Coliseum,Denton,Texas,34,UGA,Sarge,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
390,2026,6,6,2606,B,368,SAMO,AI,,Dole Center,Pago Pago,American Samoa,79,OKST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
391,2026,6,6,2606,B,80,ODU,AI,,Chartway Arena,Norfolk,Virginia,371,GSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
392,2026,6,6,2606,B,185,GMU,AI,,EagleBank Arena,Fairfax,VA,302,FAIR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
393,2026,6,6,2606,B,291,YALE,AI,,John J. Lee Amphitheater,New Haven,CT,177,DRKE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
394,2026,6,6,2606,B,103,TXST,AI,,Strahan Arena,San Marcos,Texas,314,MORE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
395,2026,6,6,2606,B,36,GAST,AI,,Georgia State Convocation Center,Atlanta,Georgia,228,UTA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
396,2026,6,6,2606,B,307,MORG,AI,,Talmadge L. Hill Field House,Baltimore,MD,297,MRST,wintersb,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
397,2026,6,6,2606,B,38,HAWI,AI,,Stan Sheriff Center,Honolulu,Hawai'i,155,UNF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
398,2026,6,6,2606,B,150,BELL,AI,,Freedom Hall,Louisville,KY,75,ND,Tarheelguy43,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
399,2026,6,6,2606,B,315,UTM,AI,,Kathleen and Tom Elam Center,Martin,TN,8,ARST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
400,2026,6,6,2606,B,263,HAMP,AI,,Hampton Convocation Center,Hampton,VA,313,TNST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
401,2026,6,6,2606,B,67,NEB,AI,,Pinnacle Bank Arena,Lincoln,Nebraska,236,HC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
402,2026,6,6,2606,B,186,GW,AI,,Charles E. Smith Center,Washington,DC,9,ARMY,DarkTaker,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
403,2026,6,6,2606,B,94,USF,,,Yuengling Center,Tampa,Florida,173,CP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
404,2026,6,6,2606,B,62,MINN,AI,,Williams Arena,Minneapolis,Minnesota,78,OKLA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
405,2026,6,6,2606,B,4,APST,AI,,George M. Holmes Convocation Center,Boone,North Carolina,288,PENN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
406,2026,6,6,2606,B,298,RID,AI,,Alumni Gymnasium,Lawrenceville,NJ,29,FIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
407,2026,6,6,2606,B,47,UKEN,Ezaco,,Rupp Arena,Lexington,Kentucky,50,ULM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
408,2026,6,6,2606,B,267,NE,AI,,Matthews Arena,Boston,MA,187,LAS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
409,2026,6,6,2606,B,43,IAST,curtismc,,Hilton Coliseum,Ames,Iowa,264,HOF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
410,2026,6,6,2606,B,99,TEMP,SandyToez,,Liacouras Center[a],Philadelphia,Pennsylvania,188,LUC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
411,2026,6,6,2606,B,131,UMBC,,,Chesapeake Employers Insurance Arena,Baltimore County,Maryland,63,MSST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
412,2026,6,6,2606,B,110,UCF,Wooden,,Addition Financial Arena,Orlando,Florida,139,SDST,Minnow,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
413,2026,6,6,2606,B,21,CINC,AI,,Fifth Third Arena,Cincinnati,Ohio,301,CAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
414,2026,6,6,2606,B,311,SIUE,AI,,Vadalabene Center,Edwardsville,IL,232,AMER,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
415,2026,6,6,2606,B,22,CLEM,AI,,Littlejohn Coliseum,Clemson,South Carolina,25,CSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
416,2026,6,6,2606,B,157,STET,AI,,Edmunds Center,DeLand,FL,52,LOU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
417,2026,6,6,2606,B,57,MIAF,Dearden,,Watsco Center,Coral Gables,Florida,119,UTST,Ewade,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
418,2026,6,6,2606,B,18,CAL,AI,,Haas Pavilion,Berkeley,California,200,GONZ,RJ Broadway Barrett,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
419,2026,6,6,2606,B,304,NCCU,AI,,McDougald–McLendon Arena,Durham,NC,256,UNCA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
420,2026,6,6,2606,B,122,VT,AI,,Cassell Coliseum,Blacksburg,Virginia,258,WIN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
421,2026,6,6,2606,B,252,HP,AI,,Nido & Mariana Qubein Arena and Conference Center,High Point,NC,3,BAMA,thatfunk,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
422,2026,6,6,2606,B,300,NIA,AI,,Gallagher Center,Lewiston,NY,35,GASO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
423,2026,6,6,2606,B,158,ALB,AI,,SEFCU Arena,Albany,NY,6,AZST,thornily,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
424,2026,6,6,2606,B,218,ORU,AI,,Mabee Center,Tulsa,OK,251,WEBB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
425,2026,6,6,2606,B,296,QUIN,dotNectar,,People's United Center,Hamden,CT,108,TULS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
426,2026,6,6,2606,B,61,MTSU,AI,,Murphy Center,Murfreesboro,Tennessee,96,STAN,dibi74,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
427,2026,6,6,2606,B,221,WIU,AI,,Western Hall,Macomb,IL,66,NCST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
428,2026,6,6,2606,B,215,KCU,AI,,Swinney Recreation Center,Kansas City,MO,285,COLU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
429,2026,6,6,2606,B,254,PRE,AI,,Templeton Physical Education Center,Clinton,SC,26,DUKE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
430,2026,6,6,2606,B,182,DAY,AI,,University of Dayton Arena,Dayton,OH,49,ULL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
431,2026,6,6,2606,B,309,DSU,AI,,Memorial Hall,Dover,DE,287,DART,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
432,2026,6,6,2606,B,272,CAMP,AI,,"John W. Pope, Jr. Convocation Center",Buies Creek,NC,152,EKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
433,2026,6,6,2606,B,257,UPST,Viselli,,G. B. Hodge Center,Spartanburg,SC,1,USAF,Naph,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
434,2026,6,6,2606,B,271,W&M,AI,,Kaplan Arena,Williamsburg,VA,222,GCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
435,2026,6,6,2606,B,216,UND,AI,,Betty Engelstad Sioux Center,Grand Forks,ND,305,HOW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
436,2026,6,6,2606,B,286,COR,AI,,Newman Arena,Ithaca,NY,292,SIE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
437,2026,6,6,2606,B,92,USA,AI,,Mitchell Center,Mobile,Alabama,98,TCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
438,2026,6,6,2606,B,132,WICH,AI,,Charles Koch Arena[b],Wichita,Kansas,266,NCAT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
439,2026,6,6,2606,B,60,MIST,IzzoLover,,Breslin Student Events Center,East Lansing,Michigan,33,FRES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
440,2026,6,6,2606,B,65,NAVY,AI,,Alumni Hall,Annapolis,Maryland,162,UML,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
441,2026,6,6,2606,B,209,MOST,AI,,Great Southern Bank Arena,Springfield,MO,41,IND,Piercewise1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
442,2026,6,6,2606,B,20,CHAR,AI,,Dale F. Halton Arena,Charlotte,North Carolina,261,DREX,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
443,2026,6,6,2606,B,159,BING,AI,,Binghamton University Events Center,Vestal,NY,373,JRU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
444,2026,6,6,2606,B,223,ACU,ArmTheSharks,,Moody Coliseum,Abilene,TX,114,UNLV,stevo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
445,2026,6,5,2605,A,160,BRY,AI,,Chace Athletic Center,Smithfield,RI,166,UCD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
446,2026,6,5,2605,A,194,CREI,AI,,CHI Health Center Omaha,Omaha,NE,180,JMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
447,2026,6,5,2605,A,248,SSU,AI,,Hornets Nest,Sacramento,CA,186,GW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
448,2026,6,5,2605,A,130,WYOM,AI,,Arena-Auditorium,Laramie,Wyoming,350,TXSO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
449,2026,6,5,2605,A,263,HAMP,AI,,Hampton Convocation Center,Hampton,VA,220,SDAK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
450,2026,6,5,2605,A,162,UML,AI,,Tsongas Center,Lowell,MA,309,DSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
451,2026,6,5,2605,A,315,UTM,AI,,Kathleen and Tom Elam Center,Martin,TN,61,MTSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
452,2026,6,5,2605,A,45,KSST,florodude,,Bramlage Coliseum,Manhattan,Kansas,361,LIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
453,2026,6,5,2605,A,127,WKU,AI,,E. A. Diddle Arena,Bowling Green,Kentucky,213,VAL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
454,2026,6,5,2605,A,158,ALB,AI,,SEFCU Arena,Albany,NY,48,LU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
455,2026,6,5,2605,A,37,GT,badasso74,,Hank McCamish Pavilion,Atlanta,Georgia,131,UMBC,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
456,2026,6,5,2605,A,136,GEOT,AI,,Capital One Arena,"Washington, DC",District of Colombia,126,WVU,smackemz3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
457,2026,6,5,2605,A,88,RUTG,AI,,Jersey Mike's Arena,Piscataway,New Jersey,275,UWGB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
458,2026,6,5,2605,A,273,CLEV,AI,,Wolstein Center,Cleveland,OH,22,CLEM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
459,2026,6,5,2605,A,29,FIU,AI,,Ocean Bank Convocation Center,Miami,Florida,222,GCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
460,2026,6,5,2605,A,293,IONA,AI,,Hynes Athletic Center,New Rochelle,NY,154,UNA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
461,2026,6,5,2605,A,128,WMU,Jieret,,University Arena,Kalamazoo,Michigan,267,NE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
462,2026,6,5,2605,A,70,NMSU,Rabbit,,Pan American Center,Las Cruces,New Mexico,203,PEPP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
463,2026,6,5,2605,A,182,DAY,AI,,University of Dayton Arena,Dayton,OH,232,AMER,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
464,2026,6,5,2605,A,360,SFPA,TCM12,,DeGol Arena,Loretto,PA,276,IUI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
465,2026,6,5,2605,A,366,CHAM,AI,,McCabe Gymnasium,Honolulu,Hawaii,218,ORU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
466,2026,6,5,2605,A,55,UMD,AI,,Xfinity Center,College Park,Maryland,302,FAIR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
467,2026,6,5,2605,A,72,UNT,AI,,UNT Coliseum,Denton,Texas,145,SEAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
468,2026,6,5,2605,A,30,FLA,AI,,O'Connell Center,Gainesville,Florida,103,TXST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
469,2026,6,5,2605,A,306,UMES,AI,,Hytche Athletic Center,Princess Anne,MD,123,WAKE,Qupax,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
470,2026,6,5,2605,A,49,ULL,AI,,Cajundome,Lafayette,Louisiana,279,OAK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
471,2026,6,5,2605,A,294,MSM,AI,,Knott Arena,Emmitsburg,MD,278,NKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
472,2026,6,5,2605,A,280,PFW,AI,,Hilliard Gates Sports Center,Fort Wayne,IN,184,FOR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
473,2026,6,5,2605,A,149,APSU,AI,,Dunn Center,Clarksville,TN,310,SCST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
474,2026,6,5,2605,A,67,NEB,AI,,Pinnacle Bank Arena,Lincoln,Nebraska,260,DEL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
475,2026,6,5,2605,A,342,BCU,AI,,Moore Gymnasium,Daytona Beach,FL,207,INST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
476,2026,6,5,2605,A,124,WASH,AI,,Alaska Airlines Arena at Hec Edmundson Pavilion,Seattle,Washington,85,PITT,Matt Kaiser,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
477,2026,6,5,2605,A,99,TEMP,SandyToez,,Liacouras Center[a],Philadelphia,Pennsylvania,290,PRIN,Gluecows,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
478,2026,6,5,2605,A,34,UGA,Sarge,,Stegeman Coliseum,Athens,Georgia,272,CAMP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
479,2026,6,5,2605,A,1,USAF,Naph,,Cadet Field House,Colorado Springs,Colorado,316,LIN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
480,2026,6,5,2605,A,6,AZST,thornily,,Desert Financial Arena,Tempe,Arizona,146,JST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
481,2026,6,5,2605,A,368,SAMO,AI,,Dole Center,Pago Pago,American Samoa,238,LEH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
482,2026,6,5,2605,A,376,HPU,AI,,Neal S. Blaisdell Center,Honolulu,HI,15,BGSU,PoopyRhinoPickle,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
483,2026,6,5,2605,A,334,SELA,AI,,University Center,Hammond,LA,8,ARST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
484,2026,6,5,2605,A,28,EMU,AI,,George Gervin GameAbove Center,Ypsilanti,Michigan,349,ALST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
485,2026,6,5,2605,A,264,HOF,AI,,Mack Sports Complex,Hempstead,NY,19,CMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
486,2026,6,5,2605,A,100,TENN,tsweezy,,Thompson–Boling Arena,Knoxville,Tennessee,168,UCR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
487,2026,6,5,2605,A,62,MINN,AI,,Williams Arena,Minneapolis,Minnesota,250,CHSO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
488,2026,6,5,2605,A,53,LSU,AI,,Pete Maravich Assembly Center,Baton Rouge,Louisiana,327,WCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
489,2026,6,5,2605,A,27,ECU,AI,,Williams Arena at Minges Coliseum,Greenville,North Carolina,170,CSUF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
490,2026,6,5,2605,A,305,HOW,AI,,Burr Gymnasium,Washington,DC,94,USF,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
491,2026,6,5,2605,A,214,DU,AI,,Magness Arena,Denver,CO,84,PNST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
492,2026,6,5,2605,A,282,WRST,AI,,Nutter Center,Fairborn,OH,357,LEM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
493,2026,6,5,2605,A,133,USD,AI,,Jenny Craig Pavilion,San Diego,California,261,DREX,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
494,2026,6,5,2605,A,259,COFC,CRMO15,,TD Arena,Charleston,SC,337,NICH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
495,2026,6,5,2605,A,236,HC,AI,,Hart Center,Worcester,MA,330,VMI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
496,2026,6,5,2605,A,178,UIC,AI,,Credit Union 1 Arena,Chicago,IL,325,UTC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
497,2026,6,5,2605,A,129,WISC,Offseem,,Kohl Center,Madison,Wisconsin,47,UKEN,Ezaco,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
498,2026,6,5,2605,A,296,QUIN,dotNectar,,People's United Center,Hamden,CT,262,ELON,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
499,2026,6,5,2605,A,256,UNCA,AI,,Kimmel Arena,Asheville,NC,370,NHU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
500,2026,6,5,2605,A,367,UWG,AI,,The Coliseum,Carrollton,GA,174,CSUN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
501,2026,6,5,2605,A,301,CAN,AI,,Koessler Athletic Center,Buffalo,NY,201,LMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
502,2026,6,5,2605,A,153,LIP,AI,,Allen Arena,Nashville,TN,185,GMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
503,2026,6,5,2605,A,5,ZONA,LyonsinLex,,McKale Center,Tucson,Arizona,64,MIZZ,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
504,2026,6,5,2605,A,230,UTU,AI,,Burns Arena,St. George,UT,219,STMN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
505,2026,6,5,2605,A,362,MRMK,AI,,Hammel Court,North Andover,MA,226,SFA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
506,2026,6,5,2605,A,143,UNOM,AI,,Baxter Arena,Omaha,Nebraska,369,MRCY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
507,2026,6,5,2605,A,46,KENT,AI,,Memorial Athletic and Convocation Center,Kent,Ohio,196,PROV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
508,2026,6,5,2605,A,270,STBK,AI,,Island Federal Credit Union Arena,Stony Brook,NY,311,SIUE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
509,2026,6,5,2605,A,114,UNLV,stevo,,Thomas & Mack Center,Las Vegas[n 6],Nevada,78,OKLA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
510,2026,6,5,2605,A,321,FUR,AI,,Timmons Arena,Greenville,SC,266,NCAT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
511,2026,6,5,2605,A,171,LBSU,AI,,Walter Pyramid,Long Beach,CA,372,HILO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
512,2026,6,5,2605,A,347,UAPB,AI,,K. L. Johnson Complex,Pine Bluff,AR,23,CCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
513,2026,6,5,2605,A,288,PENN,AI,,Palestra,Philadelphia,PA,21,CINC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
514,2026,6,5,2605,A,312,SEMO,AI,,Show Me Center,Cape Girardeau,MO,341,GRAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
515,2026,6,5,2605,A,161,ME,AI,,Cross Insurance Center,Orono,ME,331,MCN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
516,2026,6,5,2605,A,109,UAB,AI,,Bartow Arena,Birmingham,Alabama,291,YALE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
517,2026,6,5,2605,A,202,PAC,AI,,Alex G. Spanos Center,Stockton,CA,163,UNH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
