MatchID,Season,SeasonID,Week,WeekID,TimeSlot,HomeTeamID,HomeTeam,HomeTeamCoach,HomeTeamRank,Arena,City,State,AwayTeamID,AwayTeam,AwayTeamCoach,AwayTeamRank,IsNeutralSite,IsInvitational,IsConferenceTournament,IsCBI,IsNIT,IsTournament,IsNationalChampionship,GameTitle,NextGameID,HomeOrAway
383,2026,6,2,2602,A,360,SFPA,TCM12,,DeGol Arena,Loretto,PA,132,WICH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
384,2026,6,2,2602,A,140,DPU,LordLittlebutt,,Wintrust Arena[c],Chicago,Illinois,201,LMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
385,2026,6,2,2602,A,138,UCI,subsequent,,Bren Events Center,Irvine,California,189,URI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
386,2026,6,2,2602,A,42,IOWA,AI,,Carver–Hawkeye Arena,Iowa City,Iowa,175,BEL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
387,2026,6,2,2602,A,134,SMC,believer,,University Credit Union Pavilion,Moraga,California,181,DAV,Mightydog135,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
388,2026,6,2,2602,A,248,SSU,AI,,Hornets Nest,Sacramento,CA,43,IAST,curtismc,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
389,2026,6,2,2602,A,233,BU,chadbird,,Case Gym,Boston,MA,53,LSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
390,2026,6,2,2602,A,267,NE,AI,,Matthews Arena,Boston,MA,317,USI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
391,2026,6,2,2602,A,94,USF,Zyrok,,Yuengling Center,Tampa,Florida,98,TCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
392,2026,6,2,2602,A,303,NORF,AI,,Joseph G. Echols Memorial Hall,Norfolk,VA,286,COR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
393,2026,6,2,2602,A,356,SHU,AI,,William H. Pitt Center,Fairfield,CT,135,VCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
394,2026,6,2,2602,A,204,SF,banana,,The Sobrato Center,San Francisco,CA,192,SLU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
395,2026,6,2,2602,A,257,UPST,Viselli,,G. B. Hodge Center,Spartanburg,SC,308,COPP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
396,2026,6,2,2602,A,155,UNF,AI,,UNF Arena,Jacksonville,FL,109,UAB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
397,2026,6,2,2602,A,28,EMU,AI,,George Gervin GameAbove Center,Ypsilanti,Michigan,92,USA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
398,2026,6,2,2602,A,74,NW,Willow,,Welsh–Ryan Arena,Evanston,Illinois,58,MIAO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
399,2026,6,2,2602,A,242,IDST,alexfall862,,Holt Arena,Pocatello,ID,324,WOF,WappyNemoberry,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
400,2026,6,2,2602,A,331,MCN,AI,,The Legacy Center,Lake Charles,LA,154,UNA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
401,2026,6,2,2602,A,169,UCSD,kyletrask11,,RIMAC Arena,San Diego,CA,141,FGCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
402,2026,6,2,2602,A,285,COLU,AI,,Levien Gymnasium,New York,NY,230,UTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
403,2026,6,2,2602,A,223,ACU,ArmTheSharks,,Moody Coliseum,Abilene,TX,119,UTST,Ewade,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
404,2026,6,2,2602,A,93,SOCA,AI,,Colonial Life Arena,Columbia,South Carolina,216,UND,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
405,2026,6,2,2602,A,316,LIN,AI,,Robert F. Hyland Performance Arena,St. Charles,MO,80,ODU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
406,2026,6,2,2602,A,193,BUT,Benniebillracks5 ,,Hinkle Fieldhouse,Indianapolis,IN,50,ULM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
407,2026,6,2,2602,A,304,NCCU,AI,,McDougald–McLendon Arena,Durham,NC,163,UNH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
408,2026,6,2,2602,A,11,BALL,Patzekuchen,,Worthen Arena,Muncie,Indiana,191,JOES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
409,2026,6,2,2602,A,355,WAG,AI,,Spiro Sports Center,Staten Island,NY,344,ALCN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
410,2026,6,2,2602,A,339,UNO,AI,,Lakefront Arena,New Orleans,LA,357,LEM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
411,2026,6,2,2602,A,102,TAMU,AI,,Reed Arena,College Station,Texas,282,WRST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
412,2026,6,2,2602,A,283,YSU,AI,,Beeghly Center,Youngstown,OH,166,UCD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
413,2026,6,2,2602,A,63,MSST,AI,,Humphrey Coliseum,Starkville,Mississippi,185,GMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
414,2026,6,2,2602,A,125,WAST,AI,,Beasley Coliseum,Pullman,Washington,173,CP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
415,2026,6,2,2602,A,136,GEOT,AI,,Capital One Arena,"Washington, DC",District of Colombia,221,WIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
416,2026,6,2,2602,A,48,LU,AI,,Liberty Arena,Lynchburg,Virginia,206,HALL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
417,2026,6,2,2602,A,241,IDHO,TuscanSota,,Idaho Central Credit Union Arena,Moscow,ID,151,CARK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
418,2026,6,2,2602,A,265,MONM,AI,,OceanFirst Bank Center,West Long Branch,NJ,133,USD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
419,2026,6,2,2602,A,205,SCU,chaserck,,Leavey Center,Santa Clara,CA,22,CLEM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
420,2026,6,2,2602,A,57,MIAF,Dearden,,Watsco Center,Coral Gables,Florida,278,NKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
421,2026,6,2,2602,A,197,SJU,SyndaKyt,,Madison Square Garden[d],Queens,NY,213,VAL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
422,2026,6,2,2602,A,38,HAWI,AI,,Stan Sheriff Center,Honolulu,Hawai'i,323,CIT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
423,2026,6,2,2602,A,270,STBK,AI,,Island Federal Credit Union Arena,Stony Brook,NY,159,BING,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
424,2026,6,2,2602,A,24,COLO,Bingo415,,CU Events Center,Boulder,Colorado,234,BUCK,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
425,2026,6,2,2602,A,30,FLA,AI,,O'Connell Center,Gainesville,Florida,274,DETM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
426,2026,6,2,2602,A,244,MTST,AI,,Brick Breeden Fieldhouse,Bozeman,MT,33,FRES,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
427,2026,6,2,2602,A,81,MISS,AI,,The Sandy and John Black Pavilion at Ole Miss,Oxford,Mississippi,252,HP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
428,2026,6,2,2602,A,276,IUI,AI,,Indiana Farmers Coliseum,Indianapolis,IN,272,CAMP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
429,2026,6,2,2602,A,111,UCLA,jmjacobs,,Pauley Pavilion,Los Angeles,California,139,SDST,Minnow,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
430,2026,6,2,2602,A,113,MASS,AI,,Mullins Center,Amherst,Massachusetts,195,MARQ,Newkbomb,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
431,2026,6,2,2602,A,39,UHOU,Mahrowkeen,,Fertitta Center,Houston,Texas,245,NAU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
432,2026,6,2,2602,A,225,SUU,AI,,America First Event Center,Cedar City,UT,292,SIE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
433,2026,6,2,2602,A,261,DREX,AI,,Daskalakis Athletic Center,Philadelphia,PA,152,EKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
434,2026,6,2,2602,A,346,AAMU,AI,,Alabama A&M Events Center,Huntsville,AL,49,ULL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
435,2026,6,2,2602,A,19,CMU,AI,,McGuirk Arena,Mount Pleasant,Michigan,243,MONT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
436,2026,6,2,2602,A,142,JU,Ricky Campbell,,Swisher Gymnasium,Jacksonville,Florida,352,JXST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
437,2026,6,2,2602,A,371,GSU,AI,,Hurao Arena,Oka,GM,172,CSUB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
438,2026,6,2,2602,A,143,UNOM,AI,,Baxter Arena,Omaha,Nebraska,334,SELA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
439,2026,6,2,2602,A,219,STMN,AI,,Schoenecker Arena,Saint Paul,MN,235,COLG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
440,2026,6,2,2602,A,97,CUSE,Diesel.be,,JMA Wireless Dome,Syracuse,New York,150,BELL,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
441,2026,6,2,2602,A,236,HC,AI,,Hart Center,Worcester,MA,168,UCR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
442,2026,6,2,2602,A,144,PORT,AI,,Chiles Center,Portland,Oregon,13,BOIS,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
443,2026,6,2,2602,A,91,SMU,AI,,Moody Coliseum,University Park,Texas,196,PROV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
444,2026,6,2,2602,A,96,STAN,dibi74,,Maples Pavilion,Stanford,California,367,UWG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
445,2026,6,2,2602,A,224,CBU,AI,,CBU Events Center,Riverside,CA,212,SIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
446,2026,6,2,2602,A,82,OREG,AI,,Matthew Knight Arena,Eugene,Oregon,295,MAN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
447,2026,6,2,2602,A,296,QUIN,dotNectar,,People's United Center,Hamden,CT,330,VMI,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
448,2026,6,2,2602,A,47,UKEN,Ezaco,,Rupp Arena,Lexington,Kentucky,343,PV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
449,2026,6,2,2602,A,72,UNT,AI,,UNT Coliseum,Denton,Texas,255,RAD,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
450,2026,6,2,2602,A,354,CHST,AI,,Emil and Patricia Jones Convocation Center,Chicago,IL,164,NJIT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
451,2026,6,2,2602,A,114,UNLV,stevo,,Thomas & Mack Center,Las Vegas[n 6],Nevada,17,BYU,Bellwood,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
452,2026,6,2,2602,A,9,ARMY,DarkTaker,,Christl Arena,West Point,New York,20,CHAR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
453,2026,6,2,2602,A,318,TNTC,AI,,Eblen Center,Cookeville,TN,209,MOST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
454,2026,6,2,2602,A,90,SJSU,Chandler1,,Provident Credit Union Event Center,San Jose,California,29,FIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
455,2026,6,2,2602,A,26,DUKE,kaydennpierce,,Cameron Indoor Stadium,Durham,North Carolina,342,BCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
456,2026,6,2,2602,A,247,PRST,AI,,Viking Pavilion,Portland,OR,325,UTC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
457,2026,6,2,2602,A,353,HART,AI,,Chase Arena,West Hartford,CT,256,UNCA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
458,2026,6,2,2602,A,338,LAM,AI,,Montagne Center,Beaumont,TX,116,UTEP,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
459,2026,6,2,2602,A,67,NEB,alexfall862,,Pinnacle Bank Arena,Lincoln,Nebraska,229,RGV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
460,2026,6,2,2602,A,297,MRST,wintersb,,McCann Arena,Poughkeepsie,NY,25,CSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
461,2026,6,2,2602,A,60,MIST,IzzoLover,,Breslin Student Events Center,East Lansing,Michigan,157,STET,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
462,2026,6,2,2602,A,170,CSUF,AI,,Titan Gym,Fullerton,CA,348,FAMU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
463,2026,6,2,2602,A,349,ALST,AI,,Dunn–Oliver Acadome,Montgomery,AL,104,TTU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
464,2026,6,2,2602,A,107,TLNE,kgreene829,,Devlin Fieldhouse,New Orleans,Louisiana,101,TEX,Matty460,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
465,2026,6,2,2602,A,332,NWST,AI,,Prather Coliseum,Natchitotches,LA,199,XAV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
466,2026,6,2,2602,A,115,USC,AI,,Galen Center,Los Angeles,California,269,UNCW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
467,2026,6,2,2602,A,3,BAMA,thatfunk,,Coleman Coliseum,Tuscaloosa,Alabama,198,VILL,Haschdei,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
468,2026,6,2,2602,A,180,JMU,AI,,Atlantic Union Bank Center,Harrisonburg,VA,77,OHST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
469,2026,6,2,2602,A,194,CREI,AI,,CHI Health Center Omaha,Omaha,NE,21,CINC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
470,2026,6,2,2602,A,162,UML,AI,,Tsongas Center,Lowell,MA,68,NEV,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
471,2026,6,2,2602,A,167,UCSB,AI,,UC Santa Barbara Events Center,Santa Barbara,CA,217,NDSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
472,2026,6,2,2602,A,314,MORE,AI,,Ellis Johnson Arena,Morehead,KY,51,LT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
473,2026,6,2,2602,A,312,SEMO,AI,,Show Me Center,Cape Girardeau,MO,249,WEB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
474,2026,6,2,2602,A,279,OAK,AI,,Athletics Center O'rena,Rochester,MI,2,AKRN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
475,2026,6,2,2602,A,165,UV,iToxickiddy,,Patrick Gym,Burlington,VT,78,OKLA,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
476,2026,6,2,2602,A,40,ILLI,nemolee.exe,,State Farm Center,Urbana Champaign,Illinois,337,NICH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
477,2026,6,2,2602,A,227,TAR,AI,,Wisdom Gymnasium,Stephenville,TX,322,SAM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
478,2026,6,2,2602,A,59,MICH,fjames92,,Crisler Center,Ann Arbor,Michigan,350,TXSO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
479,2026,6,2,2602,A,174,CSUN,AI,,Premier America Credit Union Arena,Northridge,CA,130,WYOM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
480,2026,6,2,2602,A,290,PRIN,Gluecows,,Jadwin Gymnasium,Princeton,NJ,149,APSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
481,2026,6,2,2602,A,366,CHAM,AI,,McCabe Gymnasium,Honolulu,Hawaii,302,FAIR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
482,2026,6,2,2602,A,110,UCF,Wooden,,Addition Financial Arena,Orlando,Florida,258,WIN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
483,2026,6,2,2602,A,307,MORG,AI,,Talmadge L. Hill Field House,Baltimore,MD,275,UWGB,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
484,2026,6,2,2602,A,362,MRMK,AI,,Hammel Court,North Andover,MA,178,UIC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
485,2026,6,2,2602,A,187,LAS,AI,,Tom Gola Arena,Philadelphia,PA,4,APST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
486,2026,6,2,2602,A,271,W&M,AI,,Kaplan Arena,Williamsburg,VA,106,TROY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
487,2026,6,2,2602,A,14,BC,AI,,Conte Forum,Chestnut Hill,Massachusetts,54,MRSH,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
488,2026,6,2,2602,A,333,UIW,AI,,McDermott Center,San Antonio,TX,231,UVU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
489,2026,6,2,2602,A,301,CAN,AI,,Koessler Athletic Center,Buffalo,NY,358,FDU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
490,2026,6,2,2602,A,44,KANS,bundy,,Allen Fieldhouse,Lawrence,Kansas,88,RUTG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
491,2026,6,2,2602,A,313,TNST,AI,,Gentry Complex,Nashville,TN,280,PFW,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
492,2026,6,2,2602,A,56,MEMP,AI,,FedExForum,Memphis,Tennessee,156,QUOC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
493,2026,6,2,2602,A,186,GW,AI,,Charles E. Smith Center,Washington,DC,23,CCU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
494,2026,6,2,2602,A,226,SFA,AI,,William R. Johnson Coliseum,Nacogdoches,TX,147,SHSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
495,2026,6,2,2602,A,126,WVU,smackemz3,,WVU Coliseum,Morgantown,West Virginia,103,TXST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
496,2026,6,2,2602,A,328,MER,AI,,Hawkins Arena,Macon,GA,336,AMCC,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
497,2026,6,2,2602,A,100,TENN,tsweezy,,Thompson–Boling Arena,Knoxville,Tennessee,32,FSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
498,2026,6,2,2602,A,251,WEBB,AI,,Paul Porter Arena,Boiling Springs,NC,83,ORST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
499,2026,6,2,2602,A,121,UVA,Wahoo,,John Paul Jones Arena,Charlottesville,Virginia,311,SIUE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
500,2026,6,2,2602,A,75,ND,Tarheelguy43,,Edmund P. Joyce Center,South Bend,Indiana,128,WMU,Jieret,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
501,2026,6,2,2602,A,7,ARK,bbigguns92,,Bud Walton Arena,Fayetteville,Arkansas,373,JRU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
502,2026,6,2,2602,A,361,LIU,AI,,Steinberg Wellness Center,Brooklyn,NY,329,UNCG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
503,2026,6,2,2602,A,37,GT,AI,,Hank McCamish Pavilion,Atlanta,Georgia,246,UNCO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
504,2026,6,2,2602,A,117,UTSA,Dakotagreer,,Convocation Center,San Antonio,Texas,105,TLDO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
505,2026,6,2,2602,A,277,MILW,AI,,UW–Milwaukee Panther Arena,Milwaukee,WI,351,MSVU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
506,2026,6,2,2602,A,1,USAF,Naph,,Cadet Field House,Colorado Springs,Colorado,291,YALE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
507,2026,6,2,2602,A,18,CAL,AI,,Haas Pavilion,Berkeley,California,232,AMER,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
508,2026,6,2,2602,A,182,DAY,AI,,University of Dayton Arena,Dayton,OH,73,NIU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
509,2026,6,2,2602,A,327,WCU,AI,,Ramsey Center,Cullowhee,NC,87,RICE,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
510,2026,6,2,2602,A,85,PITT,Matt Kaiser,,Petersen Events Center,Pittsburgh,Pennsylvania,137,SBON,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
511,2026,6,2,2602,A,84,PNST,AI,,Bryce Jordan Center,University Park,Pennsylvania,160,BRY,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
512,2026,6,2,2602,A,376,HPU,AI,,Neal S. Blaisdell Center,Honolulu,HI,8,ARST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
513,2026,6,2,2602,A,131,UMBC,Rocketcan,,Chesapeake Employers Insurance Arena,Baltimore County,Maryland,284,BRWN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
514,2026,6,2,2602,A,310,SCST,AI,,SHM Memorial Center,Orangeburg,SC,298,RID,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
515,2026,6,2,2602,A,347,UAPB,AI,,K. L. Johnson Complex,Pine Bluff,AR,294,MSM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
516,2026,6,2,2602,A,340,HCU,AI,,Sharp Gymnasium,Houston,TX,46,KENT,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
517,2026,6,2,2602,A,326,ETSU,parkerstory26@gmail.com,,Freedom Hall Civic Center,Johnson City,TN,35,GASO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
518,2026,6,2,2602,A,70,NMSU,Rabbit,,Pan American Center,Las Cruces,New Mexico,368,SAMO,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
519,2026,6,2,2602,A,260,DEL,AI,,Bob Carpenter Center,Newark,DE,79,OKST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
520,2026,6,2,2602,A,306,UMES,AI,,Hytche Athletic Center,Princess Anne,MD,288,PENN,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
521,2026,6,2,2602,A,268,TOW,AI,,SECU Arena,Towson,MD,69,UNM,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
522,2026,6,2,2602,A,188,LUC,AI,,Joseph J. Gentile Arena,Chicago,IL,127,WKU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
523,2026,6,2,2602,A,112,CONN,CoachCartier,,Harry A. Gampel Pavilion[e],Storrs[n 5],Connecticut,240,EWU,David VanHousen,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
524,2026,6,2,2602,A,31,FAU,AI,,FAU Arena,Boca Raton,Florida,36,GAST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
525,2026,6,2,2602,A,211,UNI,AI,,McLeod Center,Cedar Falls,IA,253,LONG,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
526,2026,6,2,2602,A,179,EVAN,AI,,Ford Center,Evansville,Indiana,146,JST,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
527,2026,6,2,2602,A,99,TEMP,SandyToez,,Liacouras Center[a],Philadelphia,Pennsylvania,377,USPF,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
528,2026,6,2,2602,A,359,STO,AI,,Merkert Gymnasium,Easton,MA,184,FOR,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
529,2026,6,2,2602,A,222,GCU,AI,,GCU Arena,Phoenix,AZ,363,CCSU,AI,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
